arribos,salidas,demandas,potencias
33.96666667,35.04222222,1.9157,0.330771429
34.03333333,34.15472222,0.35746,0.546885714
34.06666667,36.615,14.782,1
34.06666667,35.82444444,9.3133,0.983971429
34.08333333,34.63972222,2.0368,0.679842857
34.11666667,37.57944444,14.481,0.776642857
34.16666667,37.21527778,9.5765,0.583385714
34.18333333,36.44722222,8.2246,0.674685714
34.2,36.04416667,6.7651,0.681271429
34.23333333,37.22388889,18.885,1
34.26666667,34.68305556,1.2627,0.563185714
34.41666667,34.71083333,1.0519,0.664057143
34.51666667,36.99305556,8.2523,0.618871429
34.51666667,39.345,15.642,0.601657143
34.51666667,38.6625,12.33,0.552314286
34.55,34.91944444,1.3376,0.672371429
34.6,35.67055556,1.1437,0.1984
34.6,37.26416667,9.672,0.674214286
34.66666667,37.67777778,13.584,0.837785714
34.66666667,36.82083333,4.6597,0.401728571
34.68333333,34.91194444,0.93239,0.757428571
34.68333333,35.05555556,2.1825,1
34.71666667,35.21361111,1.6203,0.605514286
34.71666667,38.56277778,12.736,0.614985714
34.73333333,37.16944444,8.6659,0.660628571
34.76666667,37.88611111,14.954,0.890271429
34.8,37.63916667,10.539,0.689385714
34.81666667,35.00277778,1.0425,1
34.81666667,35.31222222,1.5088,0.565428571
34.81666667,34.97888889,0.4819,0.551685714
34.88333333,38.36166667,20.876,1
34.98333333,39.34722222,19.972,0.849942857
34.98333333,35.4175,2.4818,1
35,38.4625,17.948,0.962628571
35.01666667,36.36361111,5.849,0.806457143
35.03333333,36.97083333,11.203,1
35.05,38.26694444,1.8238,0.105287143
35.06666667,38.80972222,11.861,0.588514286
35.11666667,36.70833333,6.4386,0.751257143
35.21666667,38.05166667,9.7694,0.639971429
35.28333333,36.6875,4.6933,0.620742857
35.33333333,38.32222222,11.895,0.739071429
35.45,37.24722222,6.3014,0.651142857
35.46666667,36.46916667,6.0408,1
35.5,41.17138889,33.241,1
35.51666667,36.45944444,3.3592,0.661714286
35.56666667,39.67638889,12.37,0.558985714
35.58333333,38.96972222,10.947,0.600357143
35.7,36.09027778,1.4095,0.670714286
35.71666667,36.25388889,3.1838,1
35.73333333,35.83722222,0.5756,1
35.73333333,51.53722222,11.363,0.133522857
35.75,37.1625,4.9332,0.648614286
35.78333333,36.50833333,4.3074,1
35.91666667,37.30138889,7.9172,1
36.05,36.14444444,0.27921,0.549028571
36.13333333,38.83472222,10.047,0.690742857
36.15,38.03027778,4.78,0.472128571
36.15,36.48833333,0.81615,0.448
36.21666667,38.80138889,15.193,1
36.23333333,37.93361111,5.3099,0.579985714
36.26666667,37.04388889,4.8406,1
36.31666667,39.77111111,11.533,0.62
36.33333333,37.85277778,2.8531,0.348714286
36.38333333,37.38833333,6.0034,1
36.41666667,36.90527778,2.853,1
36.43333333,37.62361111,3.5734,0.557542857
36.5,38.23166667,4.0981,0.439514286
36.5,37.57361111,6.4913,1
36.61666667,37.93972222,5.654,0.793642857
36.68333333,38.98611111,8.8187,0.711214286
36.75,40.12222222,20.646,1
36.8,39.15555556,13.863,1
36.91666667,38.53722222,9.5416,1
36.95,37.37583333,2.3898,1
37,38.5275,9.0374,1
37.01666667,38.69027778,6.8482,0.759914286
37.13333333,38.30416667,2.4029,0.381142857
37.16666667,37.82611111,1.994,0.561542857
37.2,38.36361111,3.8688,0.617457143
37.3,38.93194444,9.2534,1
37.33333333,39.90861111,8.8906,0.641142857
37.35,41.08222222,12.929,0.643342857
37.4,38.84444444,8.2193,1
37.53333333,39.39861111,5.8305,0.5805
37.56666667,38.52055556,2.1718,0.422828571
37.6,39.80861111,13.072,1
37.6,37.9275,1.8433,1
37.63333333,39.6775,6.9017,0.627028571
37.65,38.41888889,4.1868,1
37.65,39.67638889,6.89,0.631457143
37.7,38.00666667,1.805,1
37.71666667,37.94861111,1.3205,1
37.71666667,38.54555556,2.5536,0.572142857
37.73333333,39.02916667,5.5357,0.793357143
37.75,39.69277778,5.7368,0.5484
37.78333333,39.70805556,11.781,1
37.83333333,39.84416667,11.952,1
37.88333333,38.88333333,2.9983,0.556828571
37.95,39.54722222,9.8893,1
37.95,38.08027778,0.74387,1
38.01666667,39.37194444,8.1474,1
38.01666667,39.48888889,5.0103,0.632028571
38.1,39.93194444,4.2161,0.427414286
38.11666667,38.37194444,1.2649,0.920242857
38.11666667,38.54833333,2.274,0.978342857
38.15,38.86222222,4.3969,1
38.16666667,39.0275,1.4624,0.315485714
38.18333333,38.80944444,3.7041,1
38.23333333,41.70277778,21.074,1
38.41666667,43.60472222,16.657,0.596271429
38.46666667,41.69416667,11.851,0.6819
38.48333333,42.18666667,12.031,0.603314286
38.51666667,44.06861111,18.279,0.611457143
38.58333333,40.69861111,7.0034,0.614871429
38.58333333,40.23583333,9.6728,1
38.58333333,39.99277778,4.161,0.548271429
38.6,40.1375,5.2885,0.6388
38.61666667,41.70138889,18.284,1
38.63333333,39.65388889,3.0393,0.553071429
38.73333333,39.88861111,6.9276,1
38.78333333,40.40388889,5.3293,0.610728571
38.78333333,39.92194444,6.6912,1
38.85,40.49,9.7485,1
38.93333333,39.5425,1.9695,0.600428571
38.95,39.70805556,4.2506,1
39.08333333,39.47222222,1.1793,0.563171429
39.1,39.25944444,0.35499,0.413471429
39.1,41.29611111,7.6943,0.650671429
39.1,39.18611111,0.16321,0.351985714
39.18333333,39.48555556,1.0817,0.664685714
39.25,39.60666667,2.2681,1
39.36666667,39.56222222,0.89556,0.8505
39.4,40.54555556,3.8511,0.624328571
39.43333333,41.33333333,5.3306,0.521042857
39.45,39.78611111,0.4638,0.256271429
39.46666667,40.90388889,4.4168,0.570728571
39.51666667,40.63861111,1.8585,0.307628571
39.55,39.86361111,0.87168,0.516185714
39.55,40.23027778,4.0107,1
39.61666667,40.21777778,0.69258,0.213971429
39.7,40.32916667,3.7741,1
39.71666667,40.425,3.4285,0.898914286
39.73333333,40.30805556,3.5302,1
39.75,40.64722222,2.4411,0.505271429
39.76666667,40.16333333,1.3012,0.609214286
39.95,40.1525,0.53891,0.494242857
39.98333333,40.23861111,1.4832,1
39.98333333,40.715,2.5914,0.657757143
40.05,40.53055556,1.5878,0.6136
40.05,43.45833333,12.044,0.656271429
40.06666667,46.19361111,20.17,0.611357143
40.11666667,41.41111111,4.248,0.609457143
40.15,40.82611111,3.7674,1
40.21666667,41.52611111,3.0694,0.435328571
40.21666667,40.99,2.2725,0.545728571
40.38333333,40.81777778,2.5114,1
40.61666667,41.32222222,2.2367,0.588742857
40.76666667,41.51888889,2.3456,0.5791
40.81666667,42.72194444,6.4352,0.627257143
40.88333333,41.815,0.6337,0.12632
40.93333333,41.32888889,1.0501,0.493028571
41.03333333,42.0925,5.6377,0.988528571
41.1,44.83222222,11.196,0.557114286
41.13333333,41.31638889,1.05,1
41.21666667,42.52166667,6.4127,0.912585714
41.31666667,42.0375,2.2238,0.572942857
41.55,41.85805556,1.7568,1
41.63333333,44.43194444,10.286,0.682571429
41.68333333,45.34444444,20.338,1
41.73333333,43.18333333,8.8723,1
41.75,42.55805556,2.2523,0.517642857
41.75,42.90972222,2.5173,0.4031
41.78333333,43.72444444,8.9876,0.859885714
41.98333333,44.10555556,6.2314,0.5453
42,45.89194444,11.42,0.544914286
42.1,43.05138889,3.051,0.595571429
42.3,44.28611111,5.7135,0.534242857
43.2,47.06277778,11.368,0.546542857
45.11666667,45.70527778,1.9557,0.617042857
45.55,45.74305556,0.62361,0.599885714
46.55,47.60277778,3.4936,0.616285714
47.41666667,47.64527778,0.71453,0.580457143
47.88333333,48.28861111,1.3453,0.616457143
50.18333333,56.5175,20.557,0.602714286
50.28333333,51.79694444,7.2243,0.8864
50.35,54.31138889,14.296,0.6702
50.5,51.85972222,4.2476,0.580157143
51.13333333,53.10527778,6.155,0.579671429
51.25,54.80277778,14.097,0.736885714
51.31666667,55.22083333,12.167,0.578757143
51.33333333,52.87916667,7.899,0.948971429
51.38333333,51.53,0.80029,1
51.55,52.9875,5.1516,0.665557143
51.7,52.95277778,7.7052,1
51.76666667,53.1025,2.494,0.346728571
51.85,56.3625,19.437,0.799957143
51.9,54.25138889,7.0291,0.555157143
51.96666667,52.76111111,1.4033,0.328042857
51.96666667,55.04833333,11.166,0.672885714
52.05,54.85888889,15.792,1
52.08333333,53.33472222,2.4708,0.366671429
52.2,57.795,33.793,1
52.25,55.8225,13.29,0.690857143
52.36666667,52.77083333,1.3233,0.608071429
52.48333333,54.55833333,12.57,1
52.51666667,53.93166667,4.5028,0.590971429
52.53333333,55.16111111,9.0495,0.639557143
52.53333333,53.74444444,7.1775,1
52.55,56.33916667,11.796,0.578128571
52.63333333,56.00138889,11.198,0.617485714
52.66666667,53.33138889,4.0031,1
52.66666667,55.51,8.9297,0.583242857
52.8,55.64305556,10.338,0.6753
52.81666667,55.34166667,15.499,1
52.81666667,54.44027778,9.4562,1
52.83333333,56.86,16.735,0.771857143
52.86666667,54.89166667,7.9816,0.732
52.9,54.12361111,7.6294,1
52.91666667,57.37777778,17.214,0.716628571
52.98333333,54.52361111,4.4225,0.533228571
53.11666667,58.95333333,33.447,1
53.13333333,55.24472222,12.488,1
53.15,55.73305556,14.475,1
53.15,55.59305556,13.958,1
53.16666667,53.99,4.6482,1
53.16666667,59.14083333,30.797,0.957357143
53.2,57.01861111,4.8146,0.234157143
53.23333333,57.48805556,12.539,0.547314286
53.28333333,59.97527778,30.392,0.843428571
53.3,56.7725,13.454,0.719542857
53.31666667,57.4575,18.209,0.816642857
53.33333333,55.27194444,5.2457,0.502528571
53.35,56.39333333,14.29,0.872042857
53.35,57.00055556,11.15,0.567228571
53.36666667,55.49166667,6.0128,0.525485714
53.38333333,57.33055556,16.697,0.7856
53.38333333,55.74416667,7.7887,0.6127
53.4,55.68777778,7.7522,0.6293
53.4,54.54027778,2.3261,0.378857143
53.4,56.71972222,19.664,1
53.41666667,56.44583333,11.444,0.701614286
53.43333333,56.27527778,9.3689,0.612242857
53.45,56.38361111,10.618,0.672157143
53.46666667,55.84444444,12.292,0.960085714
53.46666667,55.61944444,13.336,1
53.46666667,56.67888889,8.1788,0.472857143
53.46666667,54.74166667,3.5235,0.513228571
53.5,57.61416667,19.905,0.898514286
53.51666667,58.22611111,28.588,1
53.53333333,56.53777778,10.896,0.673528571
53.55,56.68055556,12.488,0.740814286
53.56666667,55.81805556,6.4772,0.5343
53.56666667,55.90138889,7.2895,0.579842857
53.6,56.05805556,6.803,0.513985714
53.63333333,55.64722222,6.023,0.555428571
53.65,57.31416667,15.894,0.805571429
53.65,55.92916667,7.1163,0.579857143
53.65,56.15722222,14.509,1
53.66666667,60.09916667,20.498,0.5918
53.68333333,56.35555556,8.2819,0.575571429
53.7,56.90027778,12.265,0.711714286
53.71666667,54.05833333,1.0989,0.597314286
53.71666667,55.96527778,13.224,1
53.71666667,54.04555556,1.9251,1
53.73333333,56.0125,7.1722,0.584414286
53.75,56.8475,11.651,0.698542857
53.75,58.40333333,17.063,0.681
53.75,54.27888889,1.6219,0.569514286
53.75,57.88611111,17.328,0.778057143
53.76666667,55.27055556,2.8847,0.356228571
53.76666667,54.95138889,2.3087,0.361914286
53.76666667,54.95138889,2.3087,0.361914286
53.8,56.91527778,9.7669,0.582242857
53.8,57.85027778,12.131,0.556228571
53.81666667,56.44027778,10.086,0.713928571
53.81666667,55.97638889,12.742,1
53.81666667,56.575,8.0494,0.541957143
53.85,56.88388889,17.411,1
53.85,55.19333333,2.5907,0.358157143
53.85,56.72666667,9.6342,0.621971429
53.85,56.04277778,12.432,1
53.85,56.41111111,7.6125,0.552014286
53.86666667,58.02138889,13.605,0.608142857
53.9,57.47944444,16.051,0.832785714
53.91666667,57.10138889,11.258,0.656485714
53.91666667,57.35722222,14.837,0.800871429
53.91666667,54.05944444,0.8689,1
53.91666667,56.46527778,9.0065,0.6563
53.91666667,55.07194444,3.7978,0.6105
53.91666667,58.35861111,12.501,0.522657143
53.91666667,57.01694444,12.087,0.724071429
53.93333333,56.83222222,10.111,0.647714286
53.93333333,55.44444444,9.3024,1
53.96666667,56.66694444,9.0401,0.621742857
53.96666667,56.80722222,7.1816,0.469528571
53.98333333,59.22361111,31.096,1
54,58.5975,15.681,0.633414286
54,55.32916667,7.7439,1
54.01666667,57.08638889,9.3358,0.5648
54.01666667,55.75805556,9.9263,1
54.03333333,57.68333333,14.702,0.748028571
54.03333333,56.91,5.7123,0.368771429
54.03333333,56.01944444,7.1499,0.668557143
54.05,57.475,13.98,0.758042857
54.06666667,57.73611111,13.32,0.674142857
54.06666667,57.05555556,10.757,0.668385714
54.08333333,56.66555556,8.1053,0.582942857
54.1,58.04083333,12.538,0.590871429
54.11666667,54.74722222,3.6865,1
54.13333333,56.475,13.716,1
54.13333333,55.44861111,3.75,0.529485714
54.15,57.96,11.615,0.566157143
54.15,55.71527778,4.4654,0.5298
54.16666667,56.21388889,11.774,1
54.2,56.87638889,9.1904,0.637714286
54.21666667,58.025,15.27,0.744657143
54.21666667,57.7075,13.964,0.742871429
54.21666667,56.02222222,5.4678,0.5624
54.21666667,57.87944444,14.744,0.747585714
54.21666667,57.96416667,14.668,0.726885714
54.21666667,55.95555556,6.0193,0.642857143
54.23333333,56.63472222,7.1053,0.5495
54.25,56.74972222,8.397,0.623842857
54.25,56.27333333,5.8129,0.533542857
54.26666667,56.58083333,7.5553,0.606328571
54.26666667,57.75305556,13.314,0.709228571
54.28333333,58.26805556,11.919,0.555485714
54.28333333,56.18888889,5.1074,0.497771429
54.28333333,58.93388889,25.507,1
54.3,60.86694444,41.247,1
54.3,57.58916667,8.8281,0.498457143
54.31666667,57.91416667,15.242,0.786842857
54.33333333,55.9275,7.4588,0.868914286
54.33333333,55.63444444,8.1704,1
54.35,57.71666667,13.452,0.742057143
54.36666667,56.71944444,7.5298,0.594357143
54.38333333,57.07083333,12.956,0.895285714
54.38333333,56.78861111,9.0733,0.700557143
54.4,59.88833333,34.431,1
54.4,58.21972222,11.357,0.552185714
54.41666667,57.62222222,12.472,0.722557143
54.45,61.74666667,46.316,1
54.45,57.9875,15.131,0.794357143
54.46666667,57.24472222,10.68,0.713985714
54.48333333,57.63055556,11.562,0.682242857
54.5,57.29861111,16.559,1
54.5,57.67388889,12.283,0.718742857
54.5,57.41805556,10.432,0.663914286
54.53333333,57.39638889,9.6855,0.628257143
54.53333333,56.68194444,12.584,1
54.55,59.75083333,16.296,0.581914286
54.58333333,56.64138889,9.9316,0.896214286
54.6,58.4625,3.8376,0.184514286
54.6,57.80694444,18.472,1
54.63333333,58.54416667,12.25,0.581714286
54.63333333,58.82527778,12.58,0.557342857
54.63333333,59.72555556,28.803,1
54.65,57.19694444,14.408,1
54.65,57.45388889,9.5112,0.629971429
54.66666667,57.62888889,10.835,0.679271429
54.68333333,56.37611111,4.2396,0.465128571
54.68333333,58.11388889,13.826,0.748471429
54.7,57.67555556,17.763,1
54.71666667,57.19694444,7.858,0.588371429
54.73333333,58.10138889,19.667,1
54.76666667,57.76694444,10.804,0.668757143
54.76666667,58.38527778,13.628,0.699414286
54.8,56.6025,5.5256,0.569314286
54.8,56.92194444,12.635,1
54.81666667,58.485,12.674,0.641642857
54.81666667,57.79444444,17.213,1
54.93333333,56.32333333,2.7831,0.371842857
54.93333333,56.95861111,6.6721,0.611828571
54.95,58.37638889,6.7677,0.366814286
54.95,59.17555556,18.516,0.813785714
54.96666667,56.09972222,6.3918,1
55,57.28305556,13.783,1
55.03333333,57.58194444,7.5075,0.547071429
55.06666667,57.21222222,6.3598,0.550485714
55.08333333,58.7375,16.035,0.814957143
55.1,57.60555556,14.271,1
55.25,60.625,31.592,1
55.25,58.19861111,11.066,0.696957143
55.25,58.1375,15.753,1
55.33333333,57,10.421,1
55.55,58.88555556,12.951,0.721057143
55.58333333,58.60833333,13.029,0.799928571
55.58333333,56.55666667,4.9489,0.944271429
55.65,57.825,6.9743,0.595514286
55.73333333,59.24722222,13.95,0.737271429
55.73333333,57.15416667,4.729,0.618128571
55.9,59.42638889,15.733,0.828557143
55.91666667,59.43638889,14.316,0.755357143
56.05,57.81805556,10.692,1
56.11666667,58.75277778,9.004,0.634328571
56.15,57.56944444,2.7086,0.354385714
56.16666667,59.19027778,12.048,0.739971429
56.25,59.84305556,14.556,0.752342857
56.26666667,59.82916667,15.115,0.787942857
56.35,59.63888889,12.163,0.686785714
56.4,60.57111111,17.526,0.780314286
56.41666667,58.7725,14.288,1
56.43333333,61.73111111,31.052,1
56.46666667,57.21527778,2.4377,0.604742857
56.61666667,59.0875,8.4701,0.636628571
56.78333333,59.07638889,7.4034,0.5996
56.78333333,62.88888889,17.856,0.543114286
56.85,56.97472222,0.44792,0.666971429
56.86666667,59.72361111,9.6157,0.625057143
56.9,59.80833333,11.549,0.737442857
56.91666667,58.10805556,2.1517,0.3354
56.96666667,57.15944444,0.41847,0.403128571
56.98333333,57.7625,4.029,0.9603
57.01666667,58.20111111,4.2605,0.668028571
57.13333333,61.62833333,15.012,0.620214286
57.13333333,59.86388889,9.0006,0.612157143
57.16666667,59.01666667,3.8858,0.390085714
57.18333333,62.27138889,17.013,0.620971429
57.18333333,58.37055556,4.3043,0.673314286
57.21666667,57.96777778,2.4884,0.615271429
57.21666667,59.09583333,9.5765,0.946428571
57.23333333,57.91916667,2.2907,0.6203
57.28333333,59.97083333,8.5895,0.593557143
57.4,61.73194444,20.467,0.877442857
57.48333333,57.67166667,1.0876,1
57.48333333,58.1675,4.1035,1
57.48333333,60.82083333,20.515,1
57.5,57.96444444,2.0375,0.8147
57.51666667,60.12083333,9.2992,0.663171429
57.51666667,60.73055556,17.48,1
57.51666667,58.6975,2.2583,0.355171429
57.55,58.13027778,2.6801,0.857728571
57.56666667,58.66083333,3.6649,0.622042857
57.65,59.75722222,6.0975,0.537385714
57.66666667,59.16666667,2.6982,0.334071429
57.66666667,60.64166667,9.1582,0.5717
57.7,59.17194444,3.2565,0.410871429
57.71666667,59.55694444,4.5494,0.459114286
57.73333333,59.85138889,6.6643,0.584342857
57.85,61.28916667,13.579,0.733257143
58.01666667,58.40388889,2.2123,1
58.03333333,62.22416667,17.742,0.786228571
58.1,60.14166667,12.386,1
58.13333333,59.52361111,4.9421,0.660171429
58.13333333,62.12111111,15.832,0.7373
58.15,59.18583333,5.7702,1
58.18333333,58.84,2.1664,0.612685714
58.2,60.28194444,11.307,1
58.21666667,62.28916667,17.428,0.794757143
58.23333333,61.22388889,18.885,1
58.25,62.19722222,16.626,0.782242857
58.26666667,60.63861111,14.142,1
58.26666667,62.27333333,21.988,1
58.28333333,60.71805556,7.1519,0.545528571
58.3,58.85694444,1.5951,0.531885714
58.31666667,59.42194444,1.2962,0.2178
58.41666667,61.49472222,10.815,0.652528571
58.43333333,58.72083333,1.0391,0.6712
58.45,61.71944444,13.666,0.776271429
58.46666667,60.49277778,6.2509,0.572957143
58.46666667,59.67055556,2.038,0.314385714
58.46666667,61.67777778,11.995,0.693714286
58.5,61.64444444,9.7957,0.578542857
58.5,59.57611111,1.6984,0.293114286
58.55,61.33194444,11.065,0.738685714
58.56666667,62.52194444,14.575,0.684342857
58.58333333,61.7075,11.838,0.703714286
58.66666667,61.67777778,13.584,0.837785714
58.76666667,61.88611111,14.954,0.890271429
58.76666667,59.55666667,2.8533,0.670742857
58.8,60.01527778,6.5939,1
58.81666667,60.14138889,2.6149,0.366585714
58.88333333,62.41555556,11.442,0.601571429
58.95,62.58888889,11.463,0.585028571
58.96666667,61.39833333,8.863,0.6769
58.98333333,60.88194444,6.3155,0.617757143
58.98333333,61.92527778,10.552,0.666128571
59.01666667,61.13583333,5.1937,0.455157143
59.01666667,60.14305556,1.8673,0.307871429
59.05,64.17833333,16.389,0.5935
59.06666667,62.80972222,11.861,0.588514286
59.1,60.5075,2.3959,0.316142857
59.1,61.66527778,7.5088,0.5436
59.1,59.93305556,2.709,0.603928571
59.11666667,62.20305556,17.306,1
59.16666667,60.20138889,1.8599,0.333814286
59.23333333,61.7875,7.6873,0.558942857
59.3,62.70166667,14.355,0.783685714
59.33333333,59.9925,2.02,0.5691
59.33333333,59.74138889,2.2941,1
59.38333333,59.87194444,1.4739,0.5602
59.41666667,60.65694444,7.4102,1
59.43333333,60.0025,2.0668,0.674371429
59.45,62.38333333,16.385,1
59.48333333,62.68527778,17.582,1
59.58333333,60.13861111,1.6796,0.561757143
59.6,61.67638889,6.2863,0.562257143
59.66666667,61.82222222,7.7885,0.671028571
59.66666667,59.90111111,1.3181,1
59.7,62.10388889,9.0676,0.700528571
59.78333333,60.32055556,1.6109,0.556871429
